symbol,symbolName,lastPrice,percentChange,percentChange5d,percentChange1m,percentChange1y,opinion,tradeTime,symbolCode,hasOptions,symbolType,raw.symbol,raw.symbolName,raw.lastPrice,raw.percentChange,raw.percentChange5d,raw.percentChange1m,raw.percentChange1y,raw.opinion,raw.tradeTime,raw.symbolCode,raw.hasOptions,raw.symbolType
$DSHV,U.S. Heavy Construction Index,"1,969.48",-0.15%,-0.43%,-5.62%,+40.35%,88% Buy,08/25/25,INDEX,No,9,$DSHV,U.S. Heavy Construction Index,1969.48,-0.0014703049108184,-0.0043,-0.0562,0.4035,88,1756156027,INDEX,False,9
$DSHB,U.S. Home Construction Index,"2,708.76",-0.74%,+2.23%,+13.29%,-10.70%,88% Buy,08/25/25,INDEX,No,9,$DSHB,U.S. Home Construction Index,2708.76,-0.0073657131549438,0.0223,0.1329,-0.107,88,1756156027,INDEX,False,9
$DSHI,U.S. Home Improvement Retailers Index,895.10,-1.40%,+3.07%,+10.11%,+8.03%,72% Buy,08/25/25,INDEX,No,9,$DSHI,U.S. Home Improvement Retailers Index,895.1,-0.014033309834332,0.0307,0.1011,0.0803,72,1756156027,INDEX,False,9
$DSLG,U.S. Hotels Index,"4,293.81",-1.59%,+1.19%,-2.28%,+19.98%,64% Buy,08/25/25,INDEX,No,9,$DSLG,U.S. Hotels Index,4293.81,-0.015878654806571,0.0119,-0.0228,0.1998,64,1756156027,INDEX,False,9
$DSHL,U.S. Hotel & Lodging Reits Index,89.92,-0.07%,+6.62%,+2.11%,-2.94%,40% Buy,08/25/25,INDEX,No,9,$DSHL,U.S. Hotel & Lodging Reits Index,89.92,-0.00066681484774397,0.0662,0.0211,-0.0294,40,1756156027,INDEX,False,9
$DSFE,U.S. Industrial Machinery Index,"1,255.50",-0.82%,+1.80%,+0.40%,+6.63%,88% Buy,08/25/25,INDEX,No,9,$DSFE,U.S. Industrial Machinery Index,1255.5,-0.0081684889085508,0.018,0.004,0.0663,88,1756156027,INDEX,False,9
$DSIO,U.S. Industrial & Office Reits Index,100.88,-0.37%,+5.76%,+1.05%,-13.75%,24% Buy,08/25/25,INDEX,No,9,$DSIO,U.S. Industrial & Office Reits Index,100.88,-0.0036543209876544,0.0576,0.0105,-0.1375,24,1756156027,INDEX,False,9
$DSDS,U.S. Industrial Suppliers Index,977.35,-0.22%,+2.21%,+2.54%,+18.20%,100% Buy,08/25/25,INDEX,No,9,$DSDS,U.S. Industrial Suppliers Index,977.35,-0.002225557154962,0.0221,0.0254,0.182,100,1756156027,INDEX,False,9
$DSIB,U.S. Insurance Brokers Index,773.82,-1.27%,+0.94%,-2.03%,+1.70%,80% Sell,08/25/25,INDEX,No,9,$DSIB,U.S. Insurance Brokers Index,773.82,-0.01266985645933,0.0094,-0.0203,0.017,-80,1756156027,INDEX,False,9
$DSOL,U.S. Integrated Oil & Gas Index,749.20,+0.30%,+3.64%,+1.67%,-1.15%,56% Buy,08/25/25,INDEX,No,9,$DSOL,U.S. Integrated Oil & Gas Index,749.2,0.0029719671209404,0.0364,0.0167,-0.0115,56,1756156027,INDEX,False,9
$DSNS,U.S. Internet Index,"5,803.03",+0.50%,+0.37%,+6.02%,+32.90%,100% Buy,08/25/25,INDEX,No,9,$DSNS,U.S. Internet Index,5803.03,0.0050137857459543,0.0037,0.0602,0.329,100,1756156027,INDEX,False,9
$DSSB,U.S. Investment Services Index,"2,985.98",-0.51%,+0.22%,-0.90%,+34.13%,88% Buy,08/25/25,INDEX,No,9,$DSSB,U.S. Investment Services Index,2985.98,-0.0050779349731109,0.0022,-0.009,0.3413,88,1756156027,INDEX,False,9
$DSST,U.S. Iron & Steel Index,599.89,+0.47%,+3.64%,+0.82%,+7.60%,100% Buy,08/25/25,INDEX,No,9,$DSST,U.S. Iron & Steel Index,599.89,0.0046894103066539,0.0364,0.0082,0.076,100,1756156027,INDEX,False,9
$DSIL,U.S. Life Insurance Index,"1,269.05",-0.86%,+2.53%,+2.25%,+4.52%,24% Buy,08/25/25,INDEX,No,9,$DSIL,U.S. Life Insurance Index,1269.05,-0.0086243935973252,0.0253,0.0225,0.0452,24,1756156027,INDEX,False,9
$DSMT,U.S. Marine Transportation Index,321.43,-2.54%,+1.47%,-17.35%,-17.73%,56% Sell,08/25/25,INDEX,No,9,$DSMT,U.S. Marine Transportation Index,321.43,-0.025379017586416,0.0147,-0.1735,-0.1773,-56,1756156027,INDEX,False,9
$DSAV,U.S. Media Agencies Index,441.60,-0.85%,-0.73%,-17.38%,-26.80%,56% Sell,08/25/25,INDEX,No,9,$DSAV,U.S. Media Agencies Index,441.6,-0.0085316569375841,-0.0073,-0.1738,-0.268,-56,1756156027,INDEX,False,9
$DSAM,U.S. Medical Equipment Index,"2,993.42",-1.25%,+0.55%,+0.12%,+7.81%,88% Buy,08/25/25,INDEX,No,9,$DSAM,U.S. Medical Equipment Index,2993.42,-0.012499546400731,0.0055,0.0012,0.0781,88,1756156027,INDEX,False,9
$DSMS,U.S. Medical Supplies Index,"1,588.74",-1.72%,+1.22%,-7.25%,+3.02%,40% Sell,08/25/25,INDEX,No,9,$DSMS,U.S. Medical Supplies Index,1588.74,-0.017178984355185,0.0122,-0.0725,0.0302,-40,1756156027,INDEX,False,9
$DSWC,U.S. Mobile Telecommunications Index,427.09,-0.32%,-0.75%,+2.94%,+14.22%,56% Buy,08/25/25,INDEX,No,9,$DSWC,U.S. Mobile Telecommunications Index,427.09,-0.0031974980161509,-0.0075,0.0294,0.1422,56,1756156027,INDEX,False,9
$DSMF,U.S. Mortgage Finance Index,12.81,-1.61%,+2.73%,+11.68%,+3.06%,100% Buy,08/25/25,INDEX,No,9,$DSMF,U.S. Mortgage Finance Index,12.81,-0.016129032258064,0.0273,0.1168,0.0306,100,1756156027,INDEX,False,9
$DSMR,U.S. Mortgage Reits Index,31.19,-0.51%,+2.03%,+1.27%,+2.63%,88% Buy,08/25/25,INDEX,No,9,$DSMR,U.S. Mortgage Reits Index,31.19,-0.005103668261563,0.0203,0.0127,0.0263,88,1756156027,INDEX,False,9
$DSMU,U.S. Multiutilities Index,282.06,-1.51%,+0.20%,-0.72%,+9.65%,88% Buy,08/25/25,INDEX,No,9,$DSMU,U.S. Multiutilities Index,282.06,-0.015050459196145,0.002,-0.0072,0.0965,88,1756156027,INDEX,False,9
$DSHN,U.S. Nondurable Household Products Index,"1,218.85",-1.72%,+0.13%,-1.81%,-10.11%,80% Sell,08/25/25,INDEX,No,9,$DSHN,U.S. Nondurable Household Products Index,1218.85,-0.017175341692537,0.0013,-0.0181,-0.1011,-80,1756156027,INDEX,False,9
$DSNF,U.S. Nonferrous Metals Index,584.43,+0.95%,+4.65%,-2.67%,-2.17%,72% Buy,08/25/25,INDEX,No,9,$DSNF,U.S. Nonferrous Metals Index,584.43,0.0094654115208566,0.0465,-0.0267,-0.0217,72,1756156027,INDEX,False,9
$DSOI,U.S. Oil Equipment & Services Index,250.90,+0.04%,+5.37%,-0.79%,-9.88%,40% Buy,08/25/25,INDEX,No,9,$DSOI,U.S. Oil Equipment & Services Index,250.9,0.00043861397982381,0.0537,-0.0079,-0.0988,40,1756156027,INDEX,False,9
$DSCM,U.S. Personal Products Index,423.68,-2.37%,-1.83%,-6.02%,-10.11%,56% Buy,08/25/25,INDEX,No,9,$DSCM,U.S. Personal Products Index,423.68,-0.023733812618093,-0.0183,-0.0602,-0.1011,56,1756156027,INDEX,False,9
$DSPR,U.S. Pharmaceuticals Index,843.56,-1.72%,+0.37%,-3.96%,-15.01%,32% Sell,08/25/25,INDEX,No,9,$DSPR,U.S. Pharmaceuticals Index,843.56,-0.017162031481201,0.0037,-0.0396,-0.1501,-32,1756156027,INDEX,False,9
$DSPL,U.S. Pipelines Index,"1,019.59",-0.42%,+1.44%,-1.97%,+14.39%,100% Sell,08/25/25,INDEX,No,9,$DSPL,U.S. Pipelines Index,1019.59,-0.0041899441340782,0.0144,-0.0197,0.1439,-100,1756156027,INDEX,False,9
$DSIP,U.S. Property & Casualty Insurance Index,"1,940.17",-1.37%,+0.90%,+2.00%,+6.00%,24% Sell,08/25/25,INDEX,No,9,$DSIP,U.S. Property & Casualty Insurance Index,1940.17,-0.013685189798128,0.009,0.02,0.06,-24,1756156027,INDEX,False,9
$DSPB,U.S. Publishing Index,860.76,-0.89%,+1.34%,+6.27%,+9.22%,100% Buy,08/25/25,INDEX,No,9,$DSPB,U.S. Publishing Index,860.76,-0.0089233284590851,0.0134,0.0627,0.0922,100,1756156027,INDEX,False,9
$DSRR,U.S. Railroads Index,"3,304.44",-2.89%,-1.75%,-2.83%,-2.81%,48% Buy,08/25/25,INDEX,No,9,$DSRR,U.S. Railroads Index,3304.44,-0.028865652166246,-0.0175,-0.0283,-0.0281,48,1756156027,INDEX,False,9
$DSEH,U.S. Real Estate Holding & Development Index,62.13,-0.51%,+2.47%,+7.60%,+0.53%,40% Buy,08/25/25,INDEX,No,9,$DSEH,U.S. Real Estate Holding & Development Index,62.13,-0.0051240992794235,0.0247,0.076,0.0053,40,1756156027,INDEX,False,9
$DSES,U.S. Real Estate Services Index,383.78,-0.14%,+3.62%,+6.39%,+31.04%,100% Buy,08/25/25,INDEX,No,9,$DSES,U.S. Real Estate Services Index,383.78,-0.0014050791007494,0.0362,0.0639,0.3104,100,1756156027,INDEX,False,9
$DSRP,U.S. Recreational Products Index,393.74,-0.64%,+2.03%,+2.83%,-17.04%,56% Buy,08/25/25,INDEX,No,9,$DSRP,U.S. Recreational Products Index,393.74,-0.0063594609599757,0.0203,0.0283,-0.1704,56,1756156027,INDEX,False,9
$DSRQ,U.S. Recreational Services Index,205.71,-0.40%,+3.88%,+0.16%,+79.58%,100% Buy,08/25/25,INDEX,No,9,$DSRQ,U.S. Recreational Services Index,205.71,-0.0039703675010894,0.0388,0.0016,0.7958,100,1756156027,INDEX,False,9
$DSIU,U.S. Reinsurance Index,519.11,-1.00%,+2.31%,-0.66%,-7.49%,48% Sell,08/25/25,INDEX,No,9,$DSIU,U.S. Reinsurance Index,519.11,-0.0100122053551,0.0231,-0.0066,-0.0749,-48,1756156027,INDEX,False,9
$DSRN,U.S. Residential Reits Index,226.71,-0.82%,+2.14%,-3.42%,-11.03%,88% Sell,08/25/25,INDEX,No,9,$DSRN,U.S. Residential Reits Index,226.71,-0.0082243317730434,0.0214,-0.0342,-0.1103,-88,1756156027,INDEX,False,9
$DSRU,U.S. Restaurants & Bars Index,"3,043.20",-0.99%,-1.37%,-1.47%,+7.25%,8% Sell,08/25/25,INDEX,No,9,$DSRU,U.S. Restaurants & Bars Index,3043.2,-0.0098520244153208,-0.0137,-0.0147,0.0725,-8,1756156027,INDEX,False,9
$DSRL,U.S. Retail Reits Index,100.14,-0.62%,+2.19%,+2.63%,-1.36%,72% Buy,08/25/25,INDEX,No,9,$DSRL,U.S. Retail Reits Index,100.14,-0.0061532354108774,0.0219,0.0263,-0.0136,72,1756156027,INDEX,False,9
$DSSC,U.S. Semiconductors Index,"25,160.57",+0.49%,-1.43%,+3.01%,+31.60%,96% Buy,08/25/25,INDEX,No,9,$DSSC,U.S. Semiconductors Index,25160.57,0.0049242569480391,-0.0143,0.0301,0.316,96,1756156027,INDEX,False,9
$DSSD,U.S. Soft Drinks Index,924.80,-2.20%,-1.52%,+1.00%,-5.60%,88% Buy,08/25/25,INDEX,No,9,$DSSD,U.S. Soft Drinks Index,924.8,-0.022048326547877,-0.0152,0.01,-0.056,88,1756156027,INDEX,False,9
$DSSW,U.S. Software Index,"8,243.19",-0.68%,-2.63%,-3.74%,+22.17%,56% Buy,08/25/25,INDEX,No,9,$DSSW,U.S. Software Index,8243.19,-0.0067955164050272,-0.0263,-0.0374,0.2217,56,1756156027,INDEX,False,9
$DSCS,U.S. Specialized Consumer Services Index,"2,807.46",-1.59%,-0.72%,+0.83%,+1.95%,64% Sell,08/25/25,INDEX,No,9,$DSCS,U.S. Specialized Consumer Services Index,2807.46,-0.015941449872763,-0.0072,0.0083,0.0195,-64,1756156027,INDEX,False,9
$DSCX,U.S. Specialty Chemicals Index,"1,107.08",-0.93%,+1.85%,-1.52%,-3.40%,64% Buy,08/25/25,INDEX,No,9,$DSCX,U.S. Specialty Chemicals Index,1107.08,-0.0092534588605897,0.0185,-0.0152,-0.034,64,1756156027,INDEX,False,9
$DSSP,U.S. Specialty Finance Index,728.99,-0.57%,+1.22%,-0.38%,+8.37%,40% Sell,08/25/25,INDEX,No,9,$DSSP,U.S. Specialty Finance Index,728.99,-0.0057283923675992,0.0122,-0.0038,0.0837,-40,1756156027,INDEX,False,9
$DSSR,U.S. Specialty Reits Index,264.08,-0.56%,+2.48%,-2.67%,-2.53%,24% Buy,08/25/25,INDEX,No,9,$DSSR,U.S. Specialty Reits Index,264.08,-0.0056480156638301,0.0248,-0.0267,-0.0253,24,1756156027,INDEX,False,9
$DSRS,U.S. Specialty Retailers Index,"4,755.89",+0.69%,-0.72%,+3.92%,+50.20%,88% Buy,08/25/25,INDEX,No,9,$DSRS,U.S. Specialty Retailers Index,4755.89,0.0068785197103783,-0.0072,0.0392,0.502,88,1756156027,INDEX,False,9
$DSCT,U.S. Telecommunications Equipment Index,"2,456.37",-0.23%,-0.67%,+3.94%,+32.67%,80% Buy,08/25/25,INDEX,No,9,$DSCT,U.S. Telecommunications Equipment Index,2456.37,-0.0022786537664807,-0.0067,0.0394,0.3267,80,1756156027,INDEX,False,9
$DSTB,U.S. Tobacco Index,"1,156.41",-2.06%,+0.81%,+6.32%,+35.56%,88% Buy,08/25/25,INDEX,No,9,$DSTB,U.S. Tobacco Index,1156.41,-0.020614016514927,0.0081,0.0632,0.3556,88,1756156027,INDEX,False,9
$DSTY,U.S. Toys Index,"1,845.15",+2.88%,+2.15%,+6.44%,+59.57%,100% Buy,08/25/25,INDEX,No,9,$DSTY,U.S. Toys Index,1845.15,0.028758286545828,0.0215,0.0644,0.5957,100,1756156027,INDEX,False,9
$DSTS,U.S. Transportation Services Index,313.79,-0.29%,-1.27%,-4.17%,+26.46%,24% Buy,09/16/23,INDEX,No,9,$DSTS,U.S. Transportation Services Index,313.79,-0.0028916428344454,-0.0127,-0.0417,0.2646,24,1694840399,INDEX,False,9
$DSTT,U.S. Travel & Tourism Index,"1,398.74",-1.04%,+2.11%,+1.63%,+34.25%,88% Buy,08/25/25,INDEX,No,9,$DSTT,U.S. Travel & Tourism Index,1398.74,-0.010428163115148,0.0211,0.0163,0.3425,88,1756156027,INDEX,False,9
$DSTK,U.S. Trucking Index,"1,442.49",-2.84%,+3.33%,-5.38%,-18.06%,32% Sell,08/25/25,INDEX,No,9,$DSTK,U.S. Trucking Index,1442.49,-0.028429985855728,0.0333,-0.0538,-0.1806,-32,1756156027,INDEX,False,9
$DSPC,U.S. Waste & Disposal Services Index,674.17,-1.31%,+0.17%,-2.09%,+3.87%,48% Buy,08/25/25,INDEX,No,9,$DSPC,U.S. Waste & Disposal Services Index,674.17,-0.013058308568417,0.0017,-0.0209,0.0387,48,1756156027,INDEX,False,9
$DSWU,U.S. Water Index,"2,932.82",-1.26%,+1.19%,+3.54%,+1.99%,88% Buy,08/25/25,INDEX,No,9,$DSWU,U.S. Water Index,2932.82,-0.012591659877046,0.0119,0.0354,0.0199,88,1756156027,INDEX,False,9
$DSFV,U.S. Financial Services Index,"1,310.98",-0.43%,+1.44%,-0.21%,+26.44%,100% Buy,08/25/25,INDEX,No,9,$DSFV,U.S. Financial Services Index,1310.98,-0.004344193817878,0.0144,-0.0021,0.2644,100,1756156027,INDEX,False,9
$DLTC,U.S. Large-Cap Technology Index,"7,905.37",+0.09%,-1.38%,+2.36%,+22.19%,96% Buy,08/25/25,INDEX,No,9,$DLTC,U.S. Large-Cap Technology Index,7905.37,0.00094328633361693,-0.0138,0.0236,0.2219,96,1756156027,INDEX,False,9
$DWCB,U.S. Banks Total Stock Market Index,"8,627.43",-0.21%,+2.63%,+0.17%,+25.49%,100% Buy,08/25/25,INDEX,No,9,$DWCB,U.S. Banks Total Stock Market Index,8627.43,-0.0021,0.0263,0.0017,0.2549,100,1756156260,INDEX,False,9
$DCSE,U.S. Semiconductors Total Stock Market Index,"207,442.80",+0.48%,-1.42%,+3.05%,+31.61%,96% Buy,08/25/25,INDEX,No,9,$DCSE,U.S. Semiconductors Total Stock Market Index,207442.8,0.0048,-0.0142,0.0305,0.3161,96,1756156260,INDEX,False,9
