symbol,symbolName,lastPrice,percentChange,percentChange5d,percentChange1m,percentChange1y,opinion,tradeTime,symbolCode,hasOptions,symbolType,raw.symbol,raw.symbolName,raw.lastPrice,raw.percentChange,raw.percentChange5d,raw.percentChange1m,raw.percentChange1y,raw.opinion,raw.tradeTime,raw.symbolCode,raw.hasOptions,raw.symbolType
$DSHL,U.S. Hotel & Lodging Reits Index,90.08,+0.18%,+4.95%,+2.29%,-2.36%,40% Buy,08/26/25,INDEX,No,9,$DSHL,U.S. Hotel & Lodging Reits Index,90.08,0.0018,0.0495,0.0229,-0.0236,40,1756242660,INDEX,False,9
$DSFE,U.S. Industrial Machinery Index,"1,263.93",+0.67%,+1.39%,+1.08%,+7.53%,88% Buy,08/26/25,INDEX,No,9,$DSFE,U.S. Industrial Machinery Index,1263.93,0.0067,0.0139,0.0108,0.0753,88,1756242660,INDEX,False,9
$DSIO,U.S. Industrial & Office Reits Index,100.40,-0.48%,+0.86%,+0.57%,-14.17%,8% Buy,08/26/25,INDEX,No,9,$DSIO,U.S. Industrial & Office Reits Index,100.4,-0.0048,0.0086,0.0057,-0.1417,8,1756242660,INDEX,False,9
$DSDS,U.S. Industrial Suppliers Index,979.03,+0.17%,+1.51%,+2.72%,+18.56%,100% Buy,08/26/25,INDEX,No,9,$DSDS,U.S. Industrial Suppliers Index,979.03,0.0017,0.0151,0.0272,0.1856,100,1756242660,INDEX,False,9
$DSIB,U.S. Insurance Brokers Index,771.98,-0.24%,-1.16%,-2.27%,+1.15%,80% Sell,08/26/25,INDEX,No,9,$DSIB,U.S. Insurance Brokers Index,771.98,-0.0024,-0.0116,-0.0227,0.0115,-80,1756242660,INDEX,False,9
$DSOL,U.S. Integrated Oil & Gas Index,746.50,-0.36%,+3.73%,+1.30%,-3.03%,56% Buy,08/26/25,INDEX,No,9,$DSOL,U.S. Integrated Oil & Gas Index,746.5,-0.0036,0.0373,0.013,-0.0303,56,1756242660,INDEX,False,9
$DSNS,U.S. Internet Index,"5,786.97",-0.28%,+1.59%,+5.73%,+32.91%,100% Buy,08/26/25,INDEX,No,9,$DSNS,U.S. Internet Index,5786.97,-0.0028,0.0159,0.0573,0.3291,100,1756242660,INDEX,False,9
$DSSB,U.S. Investment Services Index,"3,005.22",+0.64%,+1.70%,-0.27%,+34.86%,100% Buy,08/26/25,INDEX,No,9,$DSSB,U.S. Investment Services Index,3005.22,0.0064,0.017,-0.0027,0.3486,100,1756242660,INDEX,False,9
$DSST,U.S. Iron & Steel Index,595.68,-0.70%,+1.85%,+0.11%,+5.02%,100% Buy,08/26/25,INDEX,No,9,$DSST,U.S. Iron & Steel Index,595.68,-0.007,0.0185,0.0011,0.0502,100,1756242660,INDEX,False,9
$DSIL,U.S. Life Insurance Index,"1,274.86",+0.46%,+2.17%,+2.72%,+4.56%,24% Buy,08/26/25,INDEX,No,9,$DSIL,U.S. Life Insurance Index,1274.86,0.0046,0.0217,0.0272,0.0456,24,1756242660,INDEX,False,9
$DSMT,U.S. Marine Transportation Index,322.57,+0.35%,-0.24%,-17.06%,-16.20%,56% Sell,08/26/25,INDEX,No,9,$DSMT,U.S. Marine Transportation Index,322.57,0.0035,-0.0024,-0.1706,-0.162,-56,1756242660,INDEX,False,9
$DSAV,U.S. Media Agencies Index,440.27,-0.30%,+0.65%,-17.62%,-26.53%,56% Sell,08/26/25,INDEX,No,9,$DSAV,U.S. Media Agencies Index,440.27,-0.003,0.0065,-0.1762,-0.2653,-56,1756242660,INDEX,False,9
$DSAM,U.S. Medical Equipment Index,"3,005.47",+0.40%,+0.61%,+0.53%,+8.58%,72% Buy,08/26/25,INDEX,No,9,$DSAM,U.S. Medical Equipment Index,3005.47,0.004,0.0061,0.0053,0.0858,72,1756242660,INDEX,False,9
$DSMS,U.S. Medical Supplies Index,"1,589.99",+0.08%,+0.40%,-7.17%,+3.84%,40% Sell,08/26/25,INDEX,No,9,$DSMS,U.S. Medical Supplies Index,1589.99,0.0008,0.004,-0.0717,0.0384,-40,1756242660,INDEX,False,9
$DSWC,U.S. Mobile Telecommunications Index,425.14,-0.46%,-2.39%,+2.47%,+12.82%,72% Buy,08/26/25,INDEX,No,9,$DSWC,U.S. Mobile Telecommunications Index,425.14,-0.0046,-0.0239,0.0247,0.1282,72,1756242660,INDEX,False,9
$DSMF,U.S. Mortgage Finance Index,12.83,+0.16%,+1.18%,+11.86%,+3.22%,100% Buy,08/26/25,INDEX,No,9,$DSMF,U.S. Mortgage Finance Index,12.83,0.0016,0.0118,0.1186,0.0322,100,1756242660,INDEX,False,9
$DSMR,U.S. Mortgage Reits Index,31.18,-0.03%,+1.46%,+1.23%,+1.83%,88% Buy,08/26/25,INDEX,No,9,$DSMR,U.S. Mortgage Reits Index,31.18,-0.0003,0.0146,0.0123,0.0183,88,1756242660,INDEX,False,9
$DSMU,U.S. Multiutilities Index,281.98,-0.03%,-1.32%,-0.75%,+9.06%,88% Buy,08/26/25,INDEX,No,9,$DSMU,U.S. Multiutilities Index,281.98,-0.0003,-0.0132,-0.0075,0.0906,88,1756242660,INDEX,False,9
$DSHN,U.S. Nondurable Household Products Index,"1,216.51",-0.19%,-1.70%,-2.00%,-10.88%,80% Sell,08/26/25,INDEX,No,9,$DSHN,U.S. Nondurable Household Products Index,1216.51,-0.0019,-0.017,-0.02,-0.1088,-80,1756242660,INDEX,False,9
$DSNF,U.S. Nonferrous Metals Index,593.26,+1.51%,+6.97%,-1.20%,-1.86%,72% Buy,08/26/25,INDEX,No,9,$DSNF,U.S. Nonferrous Metals Index,593.26,0.0151,0.0697,-0.012,-0.0186,72,1756242660,INDEX,False,9
$DSOI,U.S. Oil Equipment & Services Index,248.83,-0.83%,+4.78%,-1.61%,-11.27%,24% Buy,08/26/25,INDEX,No,9,$DSOI,U.S. Oil Equipment & Services Index,248.83,-0.0083,0.0478,-0.0161,-0.1127,24,1756242660,INDEX,False,9
$DSCM,U.S. Personal Products Index,420.72,-0.70%,-2.92%,-6.68%,-10.18%,48% Buy,08/26/25,INDEX,No,9,$DSCM,U.S. Personal Products Index,420.72,-0.007,-0.0292,-0.0668,-0.1018,48,1756242660,INDEX,False,9
$DSPR,U.S. Pharmaceuticals Index,857.32,+1.63%,+1.16%,-2.40%,-13.60%,32% Sell,08/26/25,INDEX,No,9,$DSPR,U.S. Pharmaceuticals Index,857.32,0.0163,0.0116,-0.024,-0.136,-32,1756242660,INDEX,False,9
$DSPL,U.S. Pipelines Index,"1,025.98",+0.63%,+1.79%,-1.36%,+14.52%,100% Sell,08/26/25,INDEX,No,9,$DSPL,U.S. Pipelines Index,1025.98,0.0063,0.0179,-0.0136,0.1452,-100,1756242660,INDEX,False,9
$DSIP,U.S. Property & Casualty Insurance Index,"1,937.71",-0.13%,-0.60%,+1.87%,+5.60%,24% Sell,08/26/25,INDEX,No,9,$DSIP,U.S. Property & Casualty Insurance Index,1937.71,-0.0013,-0.006,0.0187,0.056,-24,1756242660,INDEX,False,9
$DSPB,U.S. Publishing Index,853.17,-0.88%,-0.47%,+5.34%,+8.46%,100% Buy,08/26/25,INDEX,No,9,$DSPB,U.S. Publishing Index,853.17,-0.0088,-0.0047,0.0534,0.0846,100,1756242660,INDEX,False,9
$DSRR,U.S. Railroads Index,"3,288.27",-0.49%,-3.88%,-3.31%,-3.63%,40% Buy,08/26/25,INDEX,No,9,$DSRR,U.S. Railroads Index,3288.27,-0.0049,-0.0388,-0.0331,-0.0363,40,1756242660,INDEX,False,9
$DSEH,U.S. Real Estate Holding & Development Index,62.00,-0.21%,+0.76%,+7.38%,+0.34%,40% Buy,08/26/25,INDEX,No,9,$DSEH,U.S. Real Estate Holding & Development Index,62.0,-0.0021,0.0076,0.0738,0.0034,40,1756242660,INDEX,False,9
$DSES,U.S. Real Estate Services Index,380.13,-0.95%,+1.70%,+5.38%,+29.05%,100% Buy,08/26/25,INDEX,No,9,$DSES,U.S. Real Estate Services Index,380.13,-0.0095,0.017,0.0538,0.2905,100,1756242660,INDEX,False,9
$DSRP,U.S. Recreational Products Index,389.00,-1.20%,-1.32%,+1.59%,-18.17%,56% Buy,08/26/25,INDEX,No,9,$DSRP,U.S. Recreational Products Index,389.0,-0.012,-0.0132,0.0159,-0.1817,56,1756242660,INDEX,False,9
$DSRQ,U.S. Recreational Services Index,209.65,+1.92%,+5.55%,+2.08%,+83.44%,100% Buy,08/26/25,INDEX,No,9,$DSRQ,U.S. Recreational Services Index,209.65,0.0192,0.0555,0.0208,0.8344,100,1756242660,INDEX,False,9
$DSIU,U.S. Reinsurance Index,518.29,-0.16%,+0.79%,-0.81%,-7.28%,48% Sell,08/26/25,INDEX,No,9,$DSIU,U.S. Reinsurance Index,518.29,-0.0016,0.0079,-0.0081,-0.0728,-48,1756242660,INDEX,False,9
$DSRN,U.S. Residential Reits Index,225.92,-0.35%,-0.06%,-3.76%,-11.06%,88% Sell,08/26/25,INDEX,No,9,$DSRN,U.S. Residential Reits Index,225.92,-0.0035,-0.0006,-0.0376,-0.1106,-88,1756242660,INDEX,False,9
$DSRU,U.S. Restaurants & Bars Index,"3,051.92",+0.29%,-0.87%,-1.18%,+7.03%,8% Buy,08/26/25,INDEX,No,9,$DSRU,U.S. Restaurants & Bars Index,3051.92,0.0029,-0.0087,-0.0118,0.0703,8,1756242660,INDEX,False,9
$DSRL,U.S. Retail Reits Index,100.11,-0.03%,+0.23%,+2.60%,-2.00%,72% Buy,08/26/25,INDEX,No,9,$DSRL,U.S. Retail Reits Index,100.11,-0.0003,0.0023,0.026,-0.02,72,1756242660,INDEX,False,9
$DSSC,U.S. Semiconductors Index,"25,435.60",+1.09%,+2.69%,+4.14%,+36.50%,96% Buy,08/26/25,INDEX,No,9,$DSSC,U.S. Semiconductors Index,25435.6,0.0109,0.0269,0.0414,0.365,96,1756242660,INDEX,False,9
$DSSD,U.S. Soft Drinks Index,915.65,-0.99%,-3.84%,+0.01%,-7.34%,80% Buy,08/26/25,INDEX,No,9,$DSSD,U.S. Soft Drinks Index,915.65,-0.0099,-0.0384,0.0001,-0.0734,80,1756242660,INDEX,False,9
$DSSW,U.S. Software Index,"8,215.97",-0.33%,-0.95%,-4.06%,+22.50%,56% Buy,08/26/25,INDEX,No,9,$DSSW,U.S. Software Index,8215.97,-0.0033,-0.0095,-0.0406,0.225,56,1756242660,INDEX,False,9
$DSCS,U.S. Specialized Consumer Services Index,"2,796.13",-0.40%,-1.22%,+0.43%,+1.86%,64% Sell,08/26/25,INDEX,No,9,$DSCS,U.S. Specialized Consumer Services Index,2796.13,-0.004,-0.0122,0.0043,0.0186,-64,1756242660,INDEX,False,9
$DSCX,U.S. Specialty Chemicals Index,"1,109.75",+0.24%,+1.24%,-1.28%,-3.26%,64% Buy,08/26/25,INDEX,No,9,$DSCX,U.S. Specialty Chemicals Index,1109.75,0.0024,0.0124,-0.0128,-0.0326,64,1756242660,INDEX,False,9
$DSSP,U.S. Specialty Finance Index,737.70,+1.19%,+1.25%,+0.81%,+9.39%,24% Sell,08/26/25,INDEX,No,9,$DSSP,U.S. Specialty Finance Index,737.7,0.0119,0.0125,0.0081,0.0939,-24,1756242660,INDEX,False,9
$DSSR,U.S. Specialty Reits Index,263.19,-0.34%,+0.84%,-3.00%,-2.57%,8% Buy,08/26/25,INDEX,No,9,$DSSR,U.S. Specialty Reits Index,263.19,-0.0034,0.0084,-0.03,-0.0257,8,1756242660,INDEX,False,9
$DSRS,U.S. Specialty Retailers Index,"4,790.41",+0.73%,+1.20%,+4.67%,+51.04%,88% Buy,08/26/25,INDEX,No,9,$DSRS,U.S. Specialty Retailers Index,4790.41,0.0073,0.012,0.0467,0.5104,88,1756242660,INDEX,False,9
$DSCT,U.S. Telecommunications Equipment Index,"2,480.81",+0.99%,+1.56%,+4.97%,+34.73%,96% Buy,08/26/25,INDEX,No,9,$DSCT,U.S. Telecommunications Equipment Index,2480.81,0.0099,0.0156,0.0497,0.3473,96,1756242660,INDEX,False,9
$DSTB,U.S. Tobacco Index,"1,149.95",-0.56%,-0.92%,+5.72%,+33.75%,72% Buy,08/26/25,INDEX,No,9,$DSTB,U.S. Tobacco Index,1149.95,-0.0056,-0.0092,0.0572,0.3375,72,1756242660,INDEX,False,9
$DSTY,U.S. Toys Index,"1,843.54",-0.09%,+3.05%,+6.35%,+58.86%,100% Buy,08/26/25,INDEX,No,9,$DSTY,U.S. Toys Index,1843.54,-0.0009,0.0305,0.0635,0.5886,100,1756242660,INDEX,False,9
$DSTS,U.S. Transportation Services Index,313.79,-0.29%,-1.27%,-4.17%,+26.46%,24% Buy,09/16/23,INDEX,No,9,$DSTS,U.S. Transportation Services Index,313.79,-0.0028916428344454,-0.0127,-0.0417,0.2646,24,1694840399,INDEX,False,9
$DSTT,U.S. Travel & Tourism Index,"1,406.31",+0.54%,+1.70%,+2.18%,+36.93%,88% Buy,08/26/25,INDEX,No,9,$DSTT,U.S. Travel & Tourism Index,1406.31,0.0054,0.017,0.0218,0.3693,88,1756242660,INDEX,False,9
$DSTK,U.S. Trucking Index,"1,447.16",+0.32%,+0.60%,-5.08%,-16.12%,32% Sell,08/26/25,INDEX,No,9,$DSTK,U.S. Trucking Index,1447.16,0.0032,0.006,-0.0508,-0.1612,-32,1756242660,INDEX,False,9
$DSPC,U.S. Waste & Disposal Services Index,677.92,+0.56%,-0.74%,-1.54%,+4.80%,48% Buy,08/26/25,INDEX,No,9,$DSPC,U.S. Waste & Disposal Services Index,677.92,0.0056,-0.0074,-0.0154,0.048,48,1756242660,INDEX,False,9
$DSWU,U.S. Water Index,"2,924.90",-0.27%,-0.75%,+3.26%,+1.34%,88% Buy,08/26/25,INDEX,No,9,$DSWU,U.S. Water Index,2924.9,-0.0027,-0.0075,0.0326,0.0134,88,1756242660,INDEX,False,9
$DSFV,U.S. Financial Services Index,"1,323.11",+0.93%,+2.58%,+0.71%,+27.35%,100% Buy,08/26/25,INDEX,No,9,$DSFV,U.S. Financial Services Index,1323.11,0.0093,0.0258,0.0071,0.2735,100,1756242660,INDEX,False,9
$DLTC,U.S. Large-Cap Technology Index,"7,936.96",+0.40%,+0.80%,+2.77%,+23.91%,96% Buy,08/26/25,INDEX,No,9,$DLTC,U.S. Large-Cap Technology Index,7936.96,0.004,0.008,0.0277,0.2391,96,1756242660,INDEX,False,9
$DWCB,U.S. Banks Total Stock Market Index,"8,737.64",+1.28%,+4.05%,+1.45%,+27.15%,100% Buy,08/26/25,INDEX,No,9,$DWCB,U.S. Banks Total Stock Market Index,8737.64,0.012774371974041,0.0405,0.0145,0.2715,100,1756241998,INDEX,False,9
$DCSE,U.S. Semiconductors Total Stock Market Index,"209,756.59",+1.12%,+2.75%,+4.20%,+36.53%,100% Buy,08/26/25,INDEX,No,9,$DCSE,U.S. Semiconductors Total Stock Market Index,209756.59,0.01115372365485,0.0275,0.042,0.3653,100,1756241998,INDEX,False,9
