symbol,symbolName,lastPrice,percentChange,percentChange5d,percentChange1m,percentChange1y,opinion,tradeTime,symbolCode,hasOptions,symbolType,raw.symbol,raw.symbolName,raw.lastPrice,raw.percentChange,raw.percentChange5d,raw.percentChange1m,raw.percentChange1y,raw.opinion,raw.tradeTime,raw.symbolCode,raw.hasOptions,raw.symbolType
$DSHI,U.S. Home Improvement Retailers Index,907.84,+3.71%,+3.50%,+12.74%,+13.27%,56% Buy,08/22/25,INDEX,No,9,$DSHI,U.S. Home Improvement Retailers Index,907.84,0.037057345213617,0.035,0.1274,0.1327,56,1755897164,INDEX,False,9
$DSLG,U.S. Hotels Index,"4,363.09",+3.70%,+3.22%,+0.47%,+22.79%,64% Buy,08/22/25,INDEX,No,9,$DSLG,U.S. Hotels Index,4363.09,0.036989062284609,0.0322,0.0047,0.2279,64,1755897164,INDEX,False,9
$DSHL,U.S. Hotel & Lodging Reits Index,89.98,+4.71%,+7.58%,+2.68%,-1.04%,40% Buy,08/22/25,INDEX,No,9,$DSHL,U.S. Hotel & Lodging Reits Index,89.98,0.04713138601187,0.0758,0.0268,-0.0104,40,1755897164,INDEX,False,9
$DSFE,U.S. Industrial Machinery Index,"1,265.84",+3.07%,+3.06%,+1.38%,+8.96%,88% Buy,08/22/25,INDEX,No,9,$DSFE,U.S. Industrial Machinery Index,1265.84,0.030730396547512,0.0306,0.0138,0.0896,88,1755897164,INDEX,False,9
$DSIO,U.S. Industrial & Office Reits Index,101.25,+3.68%,+4.98%,+1.77%,-11.45%,24% Buy,08/22/25,INDEX,No,9,$DSIO,U.S. Industrial & Office Reits Index,101.25,0.036760188408765,0.0498,0.0177,-0.1145,24,1755897164,INDEX,False,9
$DSDS,U.S. Industrial Suppliers Index,979.53,+3.03%,+3.00%,+6.63%,+21.06%,100% Buy,08/22/25,INDEX,No,9,$DSDS,U.S. Industrial Suppliers Index,979.53,0.030281675326588,0.03,0.0663,0.2106,100,1755897164,INDEX,False,9
$DSIB,U.S. Insurance Brokers Index,783.75,-0.21%,+2.27%,+0.84%,+1.88%,64% Sell,08/22/25,INDEX,No,9,$DSIB,U.S. Insurance Brokers Index,783.75,-0.0020754284550154,0.0227,0.0084,0.0188,-64,1755897164,INDEX,False,9
$DSOL,U.S. Integrated Oil & Gas Index,746.98,+1.85%,+3.12%,+3.69%,-0.08%,40% Buy,08/22/25,INDEX,No,9,$DSOL,U.S. Integrated Oil & Gas Index,746.98,0.01846095113438,0.0312,0.0369,-0.0008,40,1755897164,INDEX,False,9
$DSNS,U.S. Internet Index,"5,774.08",+2.60%,-1.20%,+6.76%,+32.80%,100% Buy,08/22/25,INDEX,No,9,$DSNS,U.S. Internet Index,5774.08,0.025997864162892,-0.012,0.0676,0.328,100,1755897164,INDEX,False,9
$DSSB,U.S. Investment Services Index,"3,001.22",+1.70%,+0.42%,+2.05%,+36.18%,100% Buy,08/22/25,INDEX,No,9,$DSSB,U.S. Investment Services Index,3001.22,0.017031745601431,0.0042,0.0205,0.3618,100,1755897164,INDEX,False,9
$DSST,U.S. Iron & Steel Index,597.09,+3.87%,+2.84%,-1.51%,+8.22%,100% Buy,08/22/25,INDEX,No,9,$DSST,U.S. Iron & Steel Index,597.09,0.038670284938942,0.0284,-0.0151,0.0822,100,1755897164,INDEX,False,9
$DSIL,U.S. Life Insurance Index,"1,280.09",+1.79%,+3.78%,+4.56%,+6.63%,24% Buy,08/22/25,INDEX,No,9,$DSIL,U.S. Life Insurance Index,1280.09,0.017899457688576,0.0378,0.0456,0.0663,24,1755897164,INDEX,False,9
$DSMT,U.S. Marine Transportation Index,329.80,+3.08%,+4.12%,-12.63%,-13.85%,56% Sell,08/22/25,INDEX,No,9,$DSMT,U.S. Marine Transportation Index,329.8,0.030786060321925,0.0412,-0.1263,-0.1385,-56,1755897164,INDEX,False,9
$DSAV,U.S. Media Agencies Index,445.40,+2.44%,+2.16%,-14.41%,-25.05%,56% Sell,08/22/25,INDEX,No,9,$DSAV,U.S. Media Agencies Index,445.4,0.024355465605667,0.0216,-0.1441,-0.2505,-56,1755897164,INDEX,False,9
$DSAM,U.S. Medical Equipment Index,"3,031.31",+1.49%,+1.45%,+2.86%,+9.58%,88% Buy,08/22/25,INDEX,No,9,$DSAM,U.S. Medical Equipment Index,3031.31,0.014943013647261,0.0145,0.0286,0.0958,88,1755897164,INDEX,False,9
$DSMS,U.S. Medical Supplies Index,"1,616.51",-0.26%,+2.83%,-4.61%,+4.87%,24% Sell,08/22/25,INDEX,No,9,$DSMS,U.S. Medical Supplies Index,1616.51,-0.0026222266097386,0.0283,-0.0461,0.0487,-24,1755897164,INDEX,False,9
$DSWC,U.S. Mobile Telecommunications Index,428.46,-1.74%,-0.14%,+5.18%,+15.64%,56% Buy,08/22/25,INDEX,No,9,$DSWC,U.S. Mobile Telecommunications Index,428.46,-0.017406260749914,-0.0014,0.0518,0.1564,56,1755897164,INDEX,False,9
$DSMF,U.S. Mortgage Finance Index,13.02,+3.99%,+3.17%,+11.47%,+7.51%,100% Buy,08/22/25,INDEX,No,9,$DSMF,U.S. Mortgage Finance Index,13.02,0.039936102236422,0.0317,0.1147,0.0751,100,1755897164,INDEX,False,9
$DSMR,U.S. Mortgage Reits Index,31.35,+2.59%,+1.98%,+3.60%,+4.40%,88% Buy,08/22/25,INDEX,No,9,$DSMR,U.S. Mortgage Reits Index,31.35,0.025850785340314,0.0198,0.036,0.044,88,1755897164,INDEX,False,9
$DSMU,U.S. Multiutilities Index,286.37,+0.75%,+0.82%,+1.08%,+11.31%,100% Buy,08/22/25,INDEX,No,9,$DSMU,U.S. Multiutilities Index,286.37,0.0074936673233887,0.0082,0.0108,0.1131,100,1755897164,INDEX,False,9
$DSHN,U.S. Nondurable Household Products Index,"1,240.15",-0.03%,+2.22%,-0.33%,-8.90%,64% Sell,08/22/25,INDEX,No,9,$DSHN,U.S. Nondurable Household Products Index,1240.15,-0.00029020322286793,0.0222,-0.0033,-0.089,-64,1755897164,INDEX,False,9
$DSNF,U.S. Nonferrous Metals Index,578.95,+3.74%,+2.17%,-5.50%,-0.05%,56% Buy,08/22/25,INDEX,No,9,$DSNF,U.S. Nonferrous Metals Index,578.95,0.037396072247706,0.0217,-0.055,-0.0005,56,1755897164,INDEX,False,9
$DSOI,U.S. Oil Equipment & Services Index,250.79,+4.37%,+6.06%,+6.95%,-7.88%,40% Buy,08/22/25,INDEX,No,9,$DSOI,U.S. Oil Equipment & Services Index,250.79,0.043697199217612,0.0606,0.0695,-0.0788,40,1755897164,INDEX,False,9
$DSCM,U.S. Personal Products Index,433.98,+1.86%,+0.83%,-2.46%,-6.67%,72% Buy,08/22/25,INDEX,No,9,$DSCM,U.S. Personal Products Index,433.98,0.018612838868677,0.0083,-0.0246,-0.0667,72,1755897164,INDEX,False,9
$DSPR,U.S. Pharmaceuticals Index,858.29,+0.40%,+1.77%,+0.03%,-13.29%,32% Sell,08/22/25,INDEX,No,9,$DSPR,U.S. Pharmaceuticals Index,858.29,0.00401235289989,0.0177,0.0003,-0.1329,-32,1755897164,INDEX,False,9
$DSPL,U.S. Pipelines Index,"1,023.88",-0.43%,+0.63%,-0.40%,+16.12%,100% Sell,08/22/25,INDEX,No,9,$DSPL,U.S. Pipelines Index,1023.88,-0.0043467690961248,0.0063,-0.004,0.1612,-100,1755897164,INDEX,False,9
$DSIP,U.S. Property & Casualty Insurance Index,"1,967.09",+0.31%,+1.98%,+2.49%,+8.46%,8% Buy,08/22/25,INDEX,No,9,$DSIP,U.S. Property & Casualty Insurance Index,1967.09,0.0030799826623492,0.0198,0.0249,0.0846,8,1755897164,INDEX,False,9
$DSPB,U.S. Publishing Index,868.51,+1.57%,+1.85%,+6.80%,+11.32%,100% Buy,08/22/25,INDEX,No,9,$DSPB,U.S. Publishing Index,868.51,0.015658621012256,0.0185,0.068,0.1132,100,1755897164,INDEX,False,9
$DSRR,U.S. Railroads Index,"3,402.66",-0.32%,+0.69%,-0.40%,+1.29%,88% Buy,08/22/25,INDEX,No,9,$DSRR,U.S. Railroads Index,3402.66,-0.0031697856732719,0.0069,-0.004,0.0129,88,1755897164,INDEX,False,9
$DSEH,U.S. Real Estate Holding & Development Index,62.45,+3.94%,+2.36%,+7.01%,+4.59%,40% Buy,08/22/25,INDEX,No,9,$DSEH,U.S. Real Estate Holding & Development Index,62.45,0.039447403462051,0.0236,0.0701,0.0459,40,1755897164,INDEX,False,9
$DSES,U.S. Real Estate Services Index,384.32,+3.94%,+2.75%,+11.57%,+35.84%,100% Buy,08/22/25,INDEX,No,9,$DSES,U.S. Real Estate Services Index,384.32,0.039405003380663,0.0275,0.1157,0.3584,100,1755897164,INDEX,False,9
$DSRP,U.S. Recreational Products Index,396.26,+5.54%,+1.27%,+4.05%,-13.61%,40% Buy,08/22/25,INDEX,No,9,$DSRP,U.S. Recreational Products Index,396.26,0.055398710914611,0.0127,0.0405,-0.1361,40,1755897164,INDEX,False,9
$DSRQ,U.S. Recreational Services Index,206.53,+5.47%,+6.63%,+1.23%,+87.35%,100% Buy,08/22/25,INDEX,No,9,$DSRQ,U.S. Recreational Services Index,206.53,0.054746948572596,0.0663,0.0123,0.8735,100,1755897164,INDEX,False,9
$DSIU,U.S. Reinsurance Index,524.36,-0.22%,+3.43%,+1.76%,-5.18%,32% Sell,08/22/25,INDEX,No,9,$DSIU,U.S. Reinsurance Index,524.36,-0.002226323901585,0.0343,0.0176,-0.0518,-32,1755897164,INDEX,False,9
$DSRN,U.S. Residential Reits Index,228.59,+1.38%,+1.64%,-4.63%,-9.19%,88% Sell,08/22/25,INDEX,No,9,$DSRN,U.S. Residential Reits Index,228.59,0.013837761121213,0.0164,-0.0463,-0.0919,-88,1755897164,INDEX,False,9
$DSRU,U.S. Restaurants & Bars Index,"3,073.48",+0.62%,+0.16%,-1.99%,+8.83%,40% Buy,08/22/25,INDEX,No,9,$DSRU,U.S. Restaurants & Bars Index,3073.48,0.0061973122063806,0.0016,-0.0199,0.0883,40,1755897164,INDEX,False,9
$DSRL,U.S. Retail Reits Index,100.76,+0.88%,+2.10%,+3.20%,+0.89%,72% Buy,08/22/25,INDEX,No,9,$DSRL,U.S. Retail Reits Index,100.76,0.0088105726872248,0.021,0.032,0.0089,72,1755897164,INDEX,False,9
$DSSC,U.S. Semiconductors Index,"25,037.28",+1.89%,-1.42%,+5.15%,+35.67%,80% Buy,08/22/25,INDEX,No,9,$DSSC,U.S. Semiconductors Index,25037.28,0.018934958922774,-0.0142,0.0515,0.3567,80,1755897164,INDEX,False,9
$DSSD,U.S. Soft Drinks Index,945.65,-0.39%,+0.01%,+2.39%,-3.11%,100% Buy,08/22/25,INDEX,No,9,$DSSD,U.S. Soft Drinks Index,945.65,-0.0038869109065246,0.0001,0.0239,-0.0311,100,1755897164,INDEX,False,9
$DSSW,U.S. Software Index,"8,299.59",+0.95%,-2.14%,-1.40%,+23.48%,56% Buy,08/22/25,INDEX,No,9,$DSSW,U.S. Software Index,8299.59,0.0095105456491596,-0.0214,-0.014,0.2348,56,1755897164,INDEX,False,9
$DSCS,U.S. Specialized Consumer Services Index,"2,852.94",+0.79%,+2.62%,+3.44%,+4.41%,48% Sell,08/22/25,INDEX,No,9,$DSCS,U.S. Specialized Consumer Services Index,2852.94,0.0078638348382722,0.0262,0.0344,0.0441,-48,1755897164,INDEX,False,9
$DSCX,U.S. Specialty Chemicals Index,"1,117.42",+1.84%,+2.81%,-0.32%,-1.12%,64% Buy,08/22/25,INDEX,No,9,$DSCX,U.S. Specialty Chemicals Index,1117.42,0.018382319434951,0.0281,-0.0032,-0.0112,64,1755897164,INDEX,False,9
$DSSP,U.S. Specialty Finance Index,733.19,+0.18%,+2.03%,+1.40%,+10.19%,24% Sell,08/22/25,INDEX,No,9,$DSSP,U.S. Specialty Finance Index,733.19,0.0017762232029404,0.0203,0.014,0.1019,-24,1755897164,INDEX,False,9
$DSSR,U.S. Specialty Reits Index,265.58,+1.18%,+2.13%,-2.55%,+0.02%,40% Buy,08/22/25,INDEX,No,9,$DSSR,U.S. Specialty Reits Index,265.58,0.011848973215986,0.0213,-0.0255,0.0002,40,1755897164,INDEX,False,9
$DSRS,U.S. Specialty Retailers Index,"4,723.40",+0.51%,-0.80%,+2.52%,+49.59%,88% Buy,08/22/25,INDEX,No,9,$DSRS,U.S. Specialty Retailers Index,4723.4,0.0050706766789302,-0.008,0.0252,0.4959,88,1755897164,INDEX,False,9
$DSCT,U.S. Telecommunications Equipment Index,"2,461.98",+0.83%,+0.32%,+6.01%,+34.51%,96% Buy,08/22/25,INDEX,No,9,$DSCT,U.S. Telecommunications Equipment Index,2461.98,0.0083056886595406,0.0032,0.0601,0.3451,96,1755897164,INDEX,False,9
$DSTB,U.S. Tobacco Index,"1,180.75",-1.11%,+3.18%,+6.70%,+38.98%,72% Buy,08/22/25,INDEX,No,9,$DSTB,U.S. Tobacco Index,1180.75,-0.011105434627851,0.0318,0.067,0.3898,72,1755897164,INDEX,False,9
$DSTY,U.S. Toys Index,"1,793.57",+1.43%,-0.54%,+0.83%,+56.68%,88% Buy,08/22/25,INDEX,No,9,$DSTY,U.S. Toys Index,1793.57,0.014347924442936,-0.0054,0.0083,0.5668,88,1755897164,INDEX,False,9
$DSTS,U.S. Transportation Services Index,313.79,-0.29%,-1.27%,-4.17%,+26.46%,24% Buy,09/16/23,INDEX,No,9,$DSTS,U.S. Transportation Services Index,313.79,-0.0028916428344454,-0.0127,-0.0417,0.2646,24,1694840399,INDEX,False,9
$DSTT,U.S. Travel & Tourism Index,"1,413.48",+1.94%,+4.39%,+1.62%,+37.81%,88% Buy,08/22/25,INDEX,No,9,$DSTT,U.S. Travel & Tourism Index,1413.48,0.019444364307763,0.0439,0.0162,0.3781,88,1755897164,INDEX,False,9
$DSTK,U.S. Trucking Index,"1,484.70",+6.34%,+5.93%,-0.95%,-14.19%,32% Sell,08/22/25,INDEX,No,9,$DSTK,U.S. Trucking Index,1484.7,0.063439651035362,0.0593,-0.0095,-0.1419,-32,1755897164,INDEX,False,9
$DSPC,U.S. Waste & Disposal Services Index,683.09,-0.30%,+0.77%,+0.40%,+5.33%,64% Buy,08/22/25,INDEX,No,9,$DSPC,U.S. Waste & Disposal Services Index,683.09,-0.0030211921303052,0.0077,0.004,0.0533,64,1755897164,INDEX,False,9
$DSWU,U.S. Water Index,"2,970.22",+0.43%,+1.46%,+1.74%,+3.64%,88% Buy,08/22/25,INDEX,No,9,$DSWU,U.S. Water Index,2970.22,0.00434168081207,0.0146,0.0174,0.0364,88,1755897164,INDEX,False,9
$DSFV,U.S. Financial Services Index,"1,316.70",+1.96%,+2.06%,+1.93%,+28.58%,100% Buy,08/22/25,INDEX,No,9,$DSFV,U.S. Financial Services Index,1316.7,0.019583246219249,0.0206,0.0193,0.2858,100,1755897164,INDEX,False,9
$DLTC,U.S. Large-Cap Technology Index,"7,897.92",+1.52%,-1.60%,+3.81%,+23.90%,96% Buy,08/22/25,INDEX,No,9,$DLTC,U.S. Large-Cap Technology Index,7897.92,0.015169860795126,-0.016,0.0381,0.239,96,1755897164,INDEX,False,9
$DWCB,U.S. Banks Total Stock Market Index,"8,645.70",+2.83%,+3.54%,+1.43%,+28.58%,100% Buy,08/22/25,INDEX,No,9,$DWCB,U.S. Banks Total Stock Market Index,8645.7,0.028342854696036,0.0354,0.0143,0.2858,100,1755895520,INDEX,False,9
$DCSE,U.S. Semiconductors Total Stock Market Index,"206,449.31",+1.92%,-1.39%,+5.20%,+35.68%,80% Buy,08/22/25,INDEX,No,9,$DCSE,U.S. Semiconductors Total Stock Market Index,206449.31,0.019206113539101,-0.0139,0.052,0.3568,80,1755895520,INDEX,False,9
