symbol,symbolName,lastPrice,percentChange,percentChange5d,percentChange1m,percentChange1y,opinion,tradeTime,symbolCode,hasOptions,symbolType,raw.symbol,raw.symbolName,raw.lastPrice,raw.percentChange,raw.percentChange5d,raw.percentChange1m,raw.percentChange1y,raw.opinion,raw.tradeTime,raw.symbolCode,raw.hasOptions,raw.symbolType
$DSHB,U.S. Home Construction Index,"2,683.42",-0.20%,+2.37%,+12.23%,-9.35%,88% Buy,08/27/25,INDEX,No,9,$DSHB,U.S. Home Construction Index,2683.42,-0.0020380081074045,0.0237,0.1223,-0.0935,88,1756329112,INDEX,False,9
$DSHI,U.S. Home Improvement Retailers Index,892.94,+0.07%,+1.04%,+9.85%,+8.62%,72% Buy,08/27/25,INDEX,No,9,$DSHI,U.S. Home Improvement Retailers Index,892.94,0.00070603265681222,0.0104,0.0985,0.0862,72,1756329112,INDEX,False,9
$DSLG,U.S. Hotels Index,"4,325.98",+0.62%,+2.49%,-1.55%,+20.14%,64% Buy,08/27/25,INDEX,No,9,$DSLG,U.S. Hotels Index,4325.98,0.0061822579894869,0.0249,-0.0155,0.2014,64,1756329112,INDEX,False,9
$DSHL,U.S. Hotel & Lodging Reits Index,92.42,+2.60%,+7.75%,+4.95%,+0.40%,40% Buy,08/27/25,INDEX,No,9,$DSHL,U.S. Hotel & Lodging Reits Index,92.42,0.025976909413854,0.0775,0.0495,0.004,40,1756329112,INDEX,False,9
$DSFE,U.S. Industrial Machinery Index,"1,270.50",+0.52%,+2.59%,+1.60%,+8.42%,88% Buy,08/27/25,INDEX,No,9,$DSFE,U.S. Industrial Machinery Index,1270.5,0.0051980726780755,0.0259,0.016,0.0842,88,1756329112,INDEX,False,9
$DSIO,U.S. Industrial & Office Reits Index,101.99,+1.58%,+3.13%,+2.16%,-12.92%,24% Buy,08/27/25,INDEX,No,9,$DSIO,U.S. Industrial & Office Reits Index,101.99,0.015836653386454,0.0313,0.0216,-0.1292,24,1756329112,INDEX,False,9
$DSDS,U.S. Industrial Suppliers Index,984.34,+0.54%,+2.94%,+3.27%,+21.09%,100% Buy,08/27/25,INDEX,No,9,$DSDS,U.S. Industrial Suppliers Index,984.34,0.005423735738435,0.0294,0.0327,0.2109,100,1756329112,INDEX,False,9
$DSIB,U.S. Insurance Brokers Index,769.73,-0.29%,-1.70%,-2.55%,-0.03%,80% Sell,08/27/25,INDEX,No,9,$DSIB,U.S. Insurance Brokers Index,769.73,-0.0029145832793596,-0.017,-0.0255,-0.0003,-80,1756329112,INDEX,False,9
$DSOL,U.S. Integrated Oil & Gas Index,755.32,+1.18%,+3.98%,+2.50%,-0.92%,56% Buy,08/27/25,INDEX,No,9,$DSOL,U.S. Integrated Oil & Gas Index,755.32,0.011815137307435,0.0398,0.025,-0.0092,56,1756329112,INDEX,False,9
$DSNS,U.S. Internet Index,"5,786.38",-0.01%,+2.44%,+5.72%,+33.84%,100% Buy,08/27/25,INDEX,No,9,$DSNS,U.S. Internet Index,5786.38,-0.00010195318102567,0.0244,0.0572,0.3384,100,1756329112,INDEX,False,9
$DSSB,U.S. Investment Services Index,"2,989.63",-0.52%,+0.85%,-0.78%,+33.88%,88% Buy,08/27/25,INDEX,No,9,$DSSB,U.S. Investment Services Index,2989.63,-0.005187640172766,0.0085,-0.0078,0.3388,88,1756329112,INDEX,False,9
$DSST,U.S. Iron & Steel Index,601.17,+0.92%,+4.43%,+1.04%,+6.43%,100% Buy,08/27/25,INDEX,No,9,$DSST,U.S. Iron & Steel Index,601.17,0.0092163577759871,0.0443,0.0104,0.0643,100,1756329112,INDEX,False,9
$DSIL,U.S. Life Insurance Index,"1,274.08",-0.06%,+1.41%,+2.65%,+4.39%,40% Buy,08/27/25,INDEX,No,9,$DSIL,U.S. Life Insurance Index,1274.08,-0.00061183188742291,0.0141,0.0265,0.0439,40,1756329112,INDEX,False,9
$DSMT,U.S. Marine Transportation Index,322.57,unch,+0.71%,-17.06%,-16.81%,56% Sell,08/27/25,INDEX,No,9,$DSMT,U.S. Marine Transportation Index,322.57,0.0,0.0071,-0.1706,-0.1681,-56,1756329112,INDEX,False,9
$DSAV,U.S. Media Agencies Index,443.81,+0.80%,+1.33%,-16.96%,-25.91%,56% Sell,08/27/25,INDEX,No,9,$DSAV,U.S. Media Agencies Index,443.81,0.0080405205896382,0.0133,-0.1696,-0.2591,-56,1756329112,INDEX,False,9
$DSAM,U.S. Medical Equipment Index,"2,998.71",-0.22%,-0.84%,+0.30%,+7.70%,72% Buy,08/27/25,INDEX,No,9,$DSAM,U.S. Medical Equipment Index,2998.71,-0.002249232233228,-0.0084,0.003,0.077,72,1756329112,INDEX,False,9
$DSMS,U.S. Medical Supplies Index,"1,595.33",+0.34%,-1.70%,-6.86%,+3.43%,40% Sell,08/27/25,INDEX,No,9,$DSMS,U.S. Medical Supplies Index,1595.33,0.0033585116887527,-0.017,-0.0686,0.0343,-40,1756329112,INDEX,False,9
$DSWC,U.S. Mobile Telecommunications Index,427.07,+0.45%,-2.23%,+2.94%,+12.65%,72% Buy,08/27/25,INDEX,No,9,$DSWC,U.S. Mobile Telecommunications Index,427.07,0.0045396810462436,-0.0223,0.0294,0.1265,72,1756329112,INDEX,False,9
$DSMF,U.S. Mortgage Finance Index,12.78,-0.39%,+1.67%,+11.42%,+3.06%,100% Buy,08/27/25,INDEX,No,9,$DSMF,U.S. Mortgage Finance Index,12.78,-0.0038971161340609,0.0167,0.1142,0.0306,100,1756329112,INDEX,False,9
$DSMR,U.S. Mortgage Reits Index,31.07,-0.35%,+0.45%,+0.88%,+1.90%,88% Buy,08/27/25,INDEX,No,9,$DSMR,U.S. Mortgage Reits Index,31.07,-0.0035279025016036,0.0045,0.0088,0.019,88,1756329112,INDEX,False,9
$DSMU,U.S. Multiutilities Index,282.76,+0.28%,-1.36%,-0.47%,+10.10%,88% Buy,08/27/25,INDEX,No,9,$DSMU,U.S. Multiutilities Index,282.76,0.0027661536279168,-0.0136,-0.0047,0.101,88,1756329112,INDEX,False,9
$DSHN,U.S. Nondurable Household Products Index,"1,223.66",+0.59%,-1.71%,-1.42%,-10.03%,80% Sell,08/27/25,INDEX,No,9,$DSHN,U.S. Nondurable Household Products Index,1223.66,0.0058774691535623,-0.0171,-0.0142,-0.1003,-80,1756329112,INDEX,False,9
$DSNF,U.S. Nonferrous Metals Index,586.84,-1.08%,+6.20%,-2.27%,-3.01%,72% Buy,08/27/25,INDEX,No,9,$DSNF,U.S. Nonferrous Metals Index,586.84,-0.010821562215555,0.062,-0.0227,-0.0301,72,1756329112,INDEX,False,9
$DSOI,U.S. Oil Equipment & Services Index,252.69,+1.55%,+6.53%,-0.08%,-9.19%,40% Buy,08/27/25,INDEX,No,9,$DSOI,U.S. Oil Equipment & Services Index,252.69,0.015512598963147,0.0653,-0.0008,-0.0919,40,1756329112,INDEX,False,9
$DSCM,U.S. Personal Products Index,428.79,+1.92%,-0.38%,-4.89%,-7.53%,48% Buy,08/27/25,INDEX,No,9,$DSCM,U.S. Personal Products Index,428.79,0.019181403308614,-0.0038,-0.0489,-0.0753,48,1756329112,INDEX,False,9
$DSPR,U.S. Pharmaceuticals Index,856.92,-0.05%,+0.82%,-2.44%,-13.61%,32% Sell,08/27/25,INDEX,No,9,$DSPR,U.S. Pharmaceuticals Index,856.92,-0.00046657024215006,0.0082,-0.0244,-0.1361,-32,1756329112,INDEX,False,9
$DSPL,U.S. Pipelines Index,"1,032.45",+0.63%,+1.29%,-0.74%,+15.43%,88% Sell,08/27/25,INDEX,No,9,$DSPL,U.S. Pipelines Index,1032.45,0.0063061658121991,0.0129,-0.0074,0.1543,-88,1756329112,INDEX,False,9
$DSIP,U.S. Property & Casualty Insurance Index,"1,942.34",+0.24%,-1.63%,+2.11%,+5.14%,8% Sell,08/27/25,INDEX,No,9,$DSIP,U.S. Property & Casualty Insurance Index,1942.34,0.0023894184372274,-0.0163,0.0211,0.0514,-8,1756329112,INDEX,False,9
$DSPB,U.S. Publishing Index,853.70,+0.06%,-0.03%,+5.40%,+8.48%,100% Buy,08/27/25,INDEX,No,9,$DSPB,U.S. Publishing Index,853.7,0.00062121265398465,-0.0003,0.054,0.0848,100,1756329112,INDEX,False,9
$DSRR,U.S. Railroads Index,"3,265.19",-0.70%,-4.60%,-3.99%,-5.29%,24% Buy,08/27/25,INDEX,No,9,$DSRR,U.S. Railroads Index,3265.19,-0.0070188883516256,-0.046,-0.0399,-0.0529,24,1756329112,INDEX,False,9
$DSEH,U.S. Real Estate Holding & Development Index,62.62,+1.00%,+2.82%,+8.45%,+0.87%,40% Buy,08/27/25,INDEX,No,9,$DSEH,U.S. Real Estate Holding & Development Index,62.62,0.01,0.0282,0.0845,0.0087,40,1756329112,INDEX,False,9
$DSES,U.S. Real Estate Services Index,378.91,-0.32%,+1.95%,+5.04%,+30.12%,100% Buy,08/27/25,INDEX,No,9,$DSES,U.S. Real Estate Services Index,378.91,-0.0032094283534579,0.0195,0.0504,0.3012,100,1756329112,INDEX,False,9
$DSRP,U.S. Recreational Products Index,391.23,+0.57%,+2.16%,+2.18%,-16.30%,56% Buy,08/27/25,INDEX,No,9,$DSRP,U.S. Recreational Products Index,391.23,0.0057326478149101,0.0216,0.0218,-0.163,56,1756329112,INDEX,False,9
$DSRQ,U.S. Recreational Services Index,212.32,+1.27%,+7.67%,+3.38%,+80.59%,100% Buy,08/27/25,INDEX,No,9,$DSRQ,U.S. Recreational Services Index,212.32,0.012735511566897,0.0767,0.0338,0.8059,100,1756329112,INDEX,False,9
$DSIU,U.S. Reinsurance Index,522.10,+0.74%,-0.20%,-0.08%,-6.75%,32% Sell,08/27/25,INDEX,No,9,$DSIU,U.S. Reinsurance Index,522.1,0.0073510968762663,-0.002,-0.0008,-0.0675,-32,1756329112,INDEX,False,9
$DSRN,U.S. Residential Reits Index,228.61,+1.19%,+1.17%,-2.62%,-10.64%,88% Sell,08/27/25,INDEX,No,9,$DSRN,U.S. Residential Reits Index,228.61,0.011906869688385,0.0117,-0.0262,-0.1064,-88,1756329112,INDEX,False,9
$DSRU,U.S. Restaurants & Bars Index,"3,048.95",-0.10%,-0.44%,-1.28%,+5.77%,8% Buy,08/27/25,INDEX,No,9,$DSRU,U.S. Restaurants & Bars Index,3048.95,-0.00097315788094061,-0.0044,-0.0128,0.0577,8,1756329112,INDEX,False,9
$DSRL,U.S. Retail Reits Index,100.99,+0.88%,+0.70%,+3.51%,-1.34%,72% Buy,08/27/25,INDEX,No,9,$DSRL,U.S. Retail Reits Index,100.99,0.0087903306363,0.007,0.0351,-0.0134,72,1756329112,INDEX,False,9
$DSSC,U.S. Semiconductors Index,"25,472.82",+0.15%,+3.29%,+4.29%,+35.01%,96% Buy,08/27/25,INDEX,No,9,$DSSC,U.S. Semiconductors Index,25472.82,0.0014633034015318,0.0329,0.0429,0.3501,96,1756329112,INDEX,False,9
$DSSD,U.S. Soft Drinks Index,919.20,+0.39%,-3.59%,+0.39%,-7.30%,80% Buy,08/27/25,INDEX,No,9,$DSSD,U.S. Soft Drinks Index,919.2,0.0038770272484028,-0.0359,0.0039,-0.073,80,1756329112,INDEX,False,9
$DSSW,U.S. Software Index,"8,288.81",+0.89%,+0.46%,-3.21%,+23.33%,56% Buy,08/27/25,INDEX,No,9,$DSSW,U.S. Software Index,8288.81,0.008865660415021,0.0046,-0.0321,0.2333,56,1756329112,INDEX,False,9
$DSCS,U.S. Specialized Consumer Services Index,"2,803.16",+0.25%,-0.74%,+0.68%,+1.86%,64% Sell,08/27/25,INDEX,No,9,$DSCS,U.S. Specialized Consumer Services Index,2803.16,0.0025141892544337,-0.0074,0.0068,0.0186,-64,1756329112,INDEX,False,9
$DSCX,U.S. Specialty Chemicals Index,"1,118.06",+0.75%,+1.76%,-0.54%,-2.64%,72% Buy,08/27/25,INDEX,No,9,$DSCX,U.S. Specialty Chemicals Index,1118.06,0.0074881730119396,0.0176,-0.0054,-0.0264,72,1756329112,INDEX,False,9
$DSSP,U.S. Specialty Finance Index,742.82,+0.69%,+1.40%,+1.51%,+8.70%,8% Sell,08/27/25,INDEX,No,9,$DSSP,U.S. Specialty Finance Index,742.82,0.0069404907143825,0.014,0.0151,0.087,-8,1756329112,INDEX,False,9
$DSSR,U.S. Specialty Reits Index,263.65,+0.17%,+0.34%,-2.83%,-2.71%,8% Buy,08/27/25,INDEX,No,9,$DSSR,U.S. Specialty Reits Index,263.65,0.001747786770014,0.0034,-0.0283,-0.0271,8,1756329112,INDEX,False,9
$DSRS,U.S. Specialty Retailers Index,"4,798.74",+0.17%,+1.56%,+4.85%,+50.43%,88% Buy,08/27/25,INDEX,No,9,$DSRS,U.S. Specialty Retailers Index,4798.74,0.0017388908256287,0.0156,0.0485,0.5043,88,1756329112,INDEX,False,9
$DSCT,U.S. Telecommunications Equipment Index,"2,487.38",+0.26%,+1.93%,+5.25%,+34.93%,100% Buy,08/27/25,INDEX,No,9,$DSCT,U.S. Telecommunications Equipment Index,2487.38,0.0026483285701042,0.0193,0.0525,0.3493,100,1756329112,INDEX,False,9
$DSTB,U.S. Tobacco Index,"1,137.74",-1.06%,-4.04%,+4.60%,+31.24%,40% Buy,08/27/25,INDEX,No,9,$DSTB,U.S. Tobacco Index,1137.74,-0.010617852950128,-0.0404,0.046,0.3124,40,1756329112,INDEX,False,9
$DSTY,U.S. Toys Index,"1,834.47",-0.49%,+2.39%,+5.82%,+57.83%,100% Buy,08/27/25,INDEX,No,9,$DSTY,U.S. Toys Index,1834.47,-0.0049198824001649,0.0239,0.0582,0.5783,100,1756329112,INDEX,False,9
$DSTS,U.S. Transportation Services Index,313.79,-0.29%,-1.27%,-4.17%,+26.46%,24% Buy,09/16/23,INDEX,No,9,$DSTS,U.S. Transportation Services Index,313.79,-0.0028916428344454,-0.0127,-0.0417,0.2646,24,1694840399,INDEX,False,9
$DSTT,U.S. Travel & Tourism Index,"1,394.23",-0.86%,+1.38%,+1.30%,+34.42%,88% Buy,08/27/25,INDEX,No,9,$DSTT,U.S. Travel & Tourism Index,1394.23,-0.0085898557217114,0.0138,0.013,0.3442,88,1756329112,INDEX,False,9
$DSTK,U.S. Trucking Index,"1,434.71",-0.86%,+3.14%,-5.89%,-14.25%,48% Sell,08/27/25,INDEX,No,9,$DSTK,U.S. Trucking Index,1434.71,-0.0086030570220294,0.0314,-0.0589,-0.1425,-48,1756329112,INDEX,False,9
$DSPC,U.S. Waste & Disposal Services Index,679.82,+0.28%,-0.96%,-1.27%,+4.91%,48% Buy,08/27/25,INDEX,No,9,$DSPC,U.S. Waste & Disposal Services Index,679.82,0.0028026905829598,-0.0096,-0.0127,0.0491,48,1756329112,INDEX,False,9
$DSWU,U.S. Water Index,"2,952.69",+0.95%,-0.07%,+4.25%,+3.02%,88% Buy,08/27/25,INDEX,No,9,$DSWU,U.S. Water Index,2952.69,0.0095011795275052,-0.0007,0.0425,0.0302,88,1756329112,INDEX,False,9
$DSFV,U.S. Financial Services Index,"1,325.12",+0.15%,+2.33%,+0.86%,+27.03%,100% Buy,08/27/25,INDEX,No,9,$DSFV,U.S. Financial Services Index,1325.12,0.0015191480678099,0.0233,0.0086,0.2703,100,1756329112,INDEX,False,9
$DLTC,U.S. Large-Cap Technology Index,"7,965.74",+0.36%,+1.99%,+3.15%,+23.86%,100% Buy,08/27/25,INDEX,No,9,$DLTC,U.S. Large-Cap Technology Index,7965.74,0.0036260734588558,0.0199,0.0315,0.2386,100,1756329112,INDEX,False,9
$DWCB,U.S. Banks Total Stock Market Index,"8,791.28",+0.61%,+4.19%,+2.07%,+28.20%,100% Buy,08/27/25,INDEX,No,9,$DWCB,U.S. Banks Total Stock Market Index,8791.28,0.0061389574301529,0.0419,0.0207,0.282,100,1756329591,INDEX,False,9
$DCSE,U.S. Semiconductors Total Stock Market Index,"210,074.20",+0.15%,+3.35%,+4.36%,+35.05%,100% Buy,08/27/25,INDEX,No,9,$DCSE,U.S. Semiconductors Total Stock Market Index,210074.2,0.0015141836544922,0.0335,0.0436,0.3505,100,1756329591,INDEX,False,9
